Territorial emissions in MtCO₂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,"Bonaire, Saint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Côte d'Ivoire,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mexico,Micronesia (Federated States of),Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Korea,North Macedonia,Norway,Occupied Palestinian Territory,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Republic of South Sudan,Romania,Russian Federation,Rwanda,Réunion,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
2006,2.1593,3.9107,103.7978,0.54594,17.1448,0.12091,0.51662,174.3417,4.4016,2.7114,391.3725,76.7962,34.5218,1.854,24.0358,41.7258,1.471,61.8095,123.9005,0.44334,3.3511,0.65586,0.41112,12.3687,0.098563,17.3868,4.133,368.871,0.17954,7.1437,51.8375,1.2172,0.18686,2.8469,5.4859,566.3154,0.49464,,0.13923,0.95729,64.0483,6486.1846,62.4657,0.16854,4.7859,0.065952,6.9761,23.4962,26.7814,5.2855,8.1831,126.5326,6.8872,2.3517,59.5002,0.41403,0.1429,19.03,29.781,178.3893,6.6894,6.1724,0.45368,16.4382,5.3182,0.67784,,1.1505,68.374,406.669,,0.83906,5.5425,0.34808,6.2728,886.4343,8.5232,,112.4194,0.6437,0.2235,,12.176,1.8467,0.11725,1.5096,1.7458,7.6982,41.9148,59.5286,3.1544,1293.3215,346.3658,501.015,98.8381,47.5974,62.149,496.0746,11.5736,1263.4404,20.8295,219.6331,9.5668,0.051296,6.4885,76.2219,5.4573,1.7573,8.3101,14.7924,2.0335,0.66907,51.45,0.23109,14.1953,11.9056,1.4546,1.6747,0.85133,170.1664,0.74379,1.5352,2.6554,0.12091,,1.5501,3.6274,474.5226,0.11358,5.0297,9.2812,2.0628,0.040304,46.2494,1.9156,12.8171,2.5245,0.043968,2.4565,173.2794,2.7103,37.3044,4.4066,0.67096,90.0972,0.003664,76.1702,8.6507,43.859,2.268,40.4497,137.9116,0.22717,7.282,5.0509,3.9005,28.2993,65.6455,336.3872,64.8561,59.7528,0.96545,104.29,1623.4285,0.51411,,0.010992,0.20152,0.41403,0.062288,0.21984,0.16854,0.080608,444.9773,4.4297,53.721,0.38472,0.57525,40.6,42.6394,17.1842,0.29312,0.67051,446.7443,503.4782,358.8695,11.5029,11.5447,1.74,1.0149,53.6508,45.3649,54.04,276.552,2.6562,5.8762,215.8247,0.31671,1.5005,0.12824,42.7079,22.9149,285.4294,49.4996,0.21618,0.010992,2.3871,333.0542,122.7232,567.8457,6045.3262,6.611,124.8988,0.07328,155.8412,99.6559,0.025648,,23.9061,2.2311,10.3655
2007,2.7999,4.0036,107.5487,0.53861,17.5879,0.12458,0.53494,173.7636,5.1002,2.8213,398.8963,74.0922,30.0368,1.8723,26.6263,42.6751,1.469,60.2757,120.4934,0.47266,3.931,0.72914,0.39719,12.74,0.11096,17.4743,4.2283,390.5734,0.1832,8.0767,55.6692,1.6164,0.18686,3.4895,7.4094,589.9563,0.50563,,0.15389,1.089,70.4692,6974.6631,60.6699,0.10626,4.2593,0.065952,7.9067,24.8018,25.7242,5.9502,8.4751,128.3636,6.6533,2.623,54.7094,0.45434,0.17221,19.9092,34.3927,189.2011,6.8189,5.7114,0.42413,19.9305,5.8396,0.6925,,1.0845,66.764,396.4612,,0.85738,5.0376,0.34808,6.6093,846.153,8.9819,,114.5455,0.6352,0.23816,,12.117,1.9273,0.084272,1.7807,1.7665,8.2164,43.5724,58.4486,3.4943,1393.4853,387.5772,507.7711,61.3614,47.6582,62.7998,489.7937,10.7492,1298.9735,21.7001,225.7124,9.734,0.051296,6.8016,77.2949,6.5223,1.8357,8.6372,13.7461,2.0738,0.62879,44.3919,0.20073,15.4735,11.3022,1.363,1.7277,0.91918,175.4545,0.78043,1.7844,2.7278,0.12824,,1.7576,3.686,473.5953,0.12824,4.9786,11.9578,2.0555,0.040304,48.9127,2.1889,12.8447,2.3266,0.040304,2.5703,173.0282,2.9268,36.3827,4.5398,0.70588,82.17,0.003664,63.4781,9.0133,45.605,2.3266,45.3084,148.349,0.25282,7.1335,6.5811,4.0412,34.5669,70.01,335.7346,62.3801,59.5298,1.1342,108.4966,1624.3155,0.54218,,0.010992,0.21618,0.42136,0.062288,0.23816,0.17954,0.080608,423.3141,5.196,52.1599,0.40304,0.48731,41.1,41.0319,17.3491,0.30045,0.6925,465.0337,521.7087,366.4685,11.8436,13.5638,1.758,1.0442,52.8788,43.3594,66.9725,280.08,3.2288,5.7061,224.0826,0.28807,1.5168,0.11358,45.5636,24.7252,316.4974,49.1829,0.25282,0.010992,2.7063,336.8288,134.1031,559.5665,6121.5425,5.9598,123.8227,0.076944,154.1675,101.4326,0.025648,,23.6763,2.2976,9.8352
2008,4.2545,4.4483,108.5961,0.53861,18.7502,0.12458,0.53861,187.5955,5.5748,2.6564,404.2793,73.4665,33.0365,1.9199,29.5245,45.3415,1.7334,62.9311,120.2044,0.43235,3.919,0.64486,0.64635,13.0277,0.10673,19.9551,4.5031,412.6378,0.19053,9.1656,54.0259,1.8178,0.20152,3.9363,7.3206,574.2143,0.47266,,0.15022,0.87246,70.549,7492.4044,66.9822,0.10992,4.2703,0.065952,7.9341,23.5157,27.7382,5.7232,8.6916,122.9277,6.7126,2.6851,51.2563,0.49464,0.16854,20.2347,30.4877,195.8598,6.3747,5.9255,0.39836,17.8148,6.4176,0.63387,,0.79142,58.625,389.7943,,0.86837,5.3789,0.36274,5.7467,856.6425,8.3243,,111.08,0.6536,0.26014,,10.7348,1.9639,0.11725,1.7038,1.7537,8.5329,42.7942,57.1844,3.8115,1490.3665,365.384,528.5282,94.3354,47.3611,67.9803,478.132,10.776,1228.6868,20.9873,226.1024,10.0986,0.047632,7.3584,84.4424,7.4809,2.1313,8.1981,17.4178,2.1215,0.5308,49.6992,0.21947,14.9188,11.1668,1.1285,1.7873,0.99871,192.8471,0.83906,1.9566,2.7213,0.12824,,1.8308,3.7666,472.9813,0.11358,5.1904,11.9178,2.6051,0.043968,51.3723,2.1799,9.7721,2.8579,0.040304,3.3553,175.9037,2.848,37.4855,4.3533,0.79205,86.4889,0.007328,70.326,8.9365,44.692,2.0518,47.4356,147.9014,0.20518,6.8091,5.5446,4.2696,35.5724,76.605,329.4284,60.0096,61.8709,1.1979,106.9973,1652.7315,0.53148,,0.010992,0.21618,0.42502,0.062288,0.21984,0.16122,0.084272,469.4304,4.7403,51.7368,0.41403,0.50563,40.2,41.4253,18.2846,0.31144,0.72181,494.6725,532.6508,335.2844,11.6483,14.1789,1.9409,1.0186,50.7654,44.7009,68.0841,266.975,2.897,5.9887,224.2487,0.28513,1.5228,0.10626,44.4425,25.4532,312.6282,59.4384,0.26381,0.007328,2.7796,325.9834,155.0304,544.9324,5919.221,8.2176,128.3869,0.087936,155.7583,114.2996,0.025648,,24.537,2.553,7.7201
2009,6.3882,4.3699,116.328,0.51662,20.6683,0.12458,0.55693,178.3785,4.3635,2.6271,406.9771,67.3018,29.1026,2.1544,28.1377,49.1884,1.6997,60.6283,107.8068,0.51296,4.2245,0.47266,0.683,13.6331,0.10921,20.5371,3.8554,389.7753,0.19419,7.7449,45.7502,1.8363,0.21618,4.5794,8.555,541.1299,0.52395,,0.15389,1.2197,65.9598,7881.4909,71.771,0.13557,4.9437,0.062288,7.6931,21.7523,28.2607,5.8562,8.438,114.9721,5.6599,2.446,48.8514,0.44334,0.18686,19.6865,33.8147,205.2429,6.2828,4.8832,0.44602,14.405,6.4534,0.57525,,0.70349,55.921,371.4042,,0.86104,5.3044,0.37373,6.1706,789.9839,6.8677,,104.3195,0.5772,0.24915,,11.7247,2.0921,0.098928,1.9053,1.881,8.0304,41.5831,51.4575,3.7304,1613.3277,398.6244,543.4059,105.2115,42.1771,63.8609,424.0321,7.9375,1160.2528,21.545,223.1892,12.1848,0.047632,8.1092,88.8321,6.7093,2.6675,7.4562,20.9576,2.2167,0.52198,51.6268,0.20534,12.8291,10.6198,1.8943,1.6991,1.0176,192.1227,0.88302,1.887,2.5609,0.1319,,2.0123,3.708,460.2901,0.14656,4.5395,13.03,1.6818,0.043968,50.8597,2.439,10.2109,2.6601,0.040304,4.1261,170.4334,3.0358,34.5942,4.4321,0.95218,77.0314,0.003664,67.6601,8.2475,43.098,2.0885,44.5039,148.355,0.19419,8.0514,5.2646,4.525,39.4238,75.5807,315.8863,57.147,65.3054,1.2477,87.8058,1545.2364,0.55484,,0.010992,0.21984,0.42502,0.062288,0.27846,0.16854,0.0916,503.9697,5.2577,45.9198,0.44334,0.50197,40.8,37.6811,16.2094,0.32243,0.74379,474.5123,537.8198,296.1593,12.5725,14.8053,1.9891,1.0552,47.1433,43.5258,63.2612,253.028,2.445,5.8075,228.8362,0.32178,2.5357,0.12091,44.4175,25.3534,318.5679,52.4624,0.2748,0.010992,2.9961,277.5934,169.0881,494.1077,5486.1042,7.9903,109.2298,0.12091,152.1757,124.4934,0.025648,,26.8965,2.9399,8.2498
2010,8.3648,4.8168,117.8474,0.51662,22.9833,0.12824,0.5496,186.1213,4.2564,2.5062,405.0259,72.0003,27.5491,2.2314,29.1425,54.0355,1.5666,62.5154,114.5627,0.53861,4.6794,0.60456,0.90546,14.8086,0.075223,21.1457,4.5373,440.269,0.21251,8.0174,47.8157,1.9851,0.33342,5.0674,8.3833,554.3074,0.55693,,0.16854,1.236,71.3475,8610.048,75.4312,0.16122,5.4999,0.069616,7.4612,20.9781,33.042,4.0338,8.0718,117.4641,6.2247,2.7354,49.1897,0.51662,0.16854,20.4452,36.4695,202.7042,6.2868,6.3766,0.46802,18.9647,6.3442,0.62654,,1.0296,64.092,377.0794,,0.92333,5.5283,0.43235,6.2899,826.7047,8.9425,,97.3541,0.6607,0.25648,,10.8171,2.4585,0.10259,1.8833,2.1294,8.1065,40.0629,51.9927,3.6266,1678.5296,445.3701,561.4961,113.9834,41.7909,68.2869,435.672,7.6773,1211.0903,20.8383,248.0928,11.8568,0.058624,8.3546,89.721,6.3557,3.0008,8.5545,19.9966,2.2753,0.70927,59.1479,0.19078,13.8019,11.1905,1.2348,1.8717,0.97216,199.3464,0.93066,2.0885,2.6193,0.13557,,2.0935,3.9132,456.409,0.10259,4.8309,13.7724,2.4219,0.058624,54.3652,2.6376,13.1252,2.7883,0.043968,4.828,182.4788,3.6576,34.7869,4.4531,1.16,112.0498,0.003664,65.3552,8.1818,45.659,2.0335,51.4292,147.504,0.20885,9.0597,4.7147,5.0108,42.5051,82.2459,334.0275,52.8899,73.6512,1.2696,84.4879,1633.1474,0.58098,,0.010992,0.21984,0.48365,0.062288,0.2235,0.18686,0.10626,555.6397,6.8624,45.6944,0.43968,0.54594,44.4,38.4644,16.4655,0.33342,0.77677,467.3525,594.3391,282.5851,12.6968,15.07,2.3754,0.99661,53.0286,45.0337,62.0573,270.718,2.5348,7.1941,241.019,0.31313,2.5957,0.11725,47.0923,27.8997,318.7103,59.1841,0.28213,0.010992,3.5696,294.3658,185.8484,511.9046,5669.25,6.3218,107.6682,0.12458,189.5817,139.5638,0.025648,,25.8176,3.1208,8.754
2011,11.4096,5.1754,124.7152,0.49098,23.397,0.12458,0.54594,189.8838,4.9689,2.4952,403.8744,69.8917,30.2102,2.1105,28.5441,55.5927,1.6262,61.3532,105.159,0.57158,4.4797,0.44334,1.0068,16.0512,0.095963,23.7649,4.0288,461.9113,0.20885,9.5554,53.1205,2.1493,0.41403,5.271,8.1053,562.8324,0.61555,,0.15389,1.2766,78.0714,9520.1531,75.1914,0.1429,5.0464,0.076944,7.2764,20.6147,29.0758,5.146,7.7924,115.1781,6.5232,3.041,44.2369,0.3151,0.15022,20.9223,38.4804,221.675,6.4667,6.0669,0.57782,18.948,7.3548,0.56426,,0.93066,56.646,355.1268,,0.88302,5.4469,0.44334,7.8142,804.5416,10.3286,,94.5052,0.7051,0.24915,,10.9793,2.5575,0.10992,1.9566,2.2717,8.8567,43.1497,50.156,3.5035,1765.6949,500.4577,576.3657,123.5256,38.0544,68.5947,423.8971,8.2263,1261.1806,21.4094,238.157,12.2176,0.05496,8.2944,87.1509,7.6202,3.0968,7.8084,20.2641,2.759,0.8224,53.5422,0.17673,13.9596,11.0895,1.2934,2.3299,1.0338,203.4528,0.98562,2.279,2.6082,0.13557,,2.2266,3.9168,483.3016,0.11725,4.945,21.3678,2.4072,0.03664,54.8676,3.1066,15.122,2.7855,0.040304,5.2168,169.3461,3.6944,34.2411,4.7886,1.313,126.1155,0.003664,47.8667,8.8229,44.775,2.246,57.3051,149.4883,0.21251,9.8994,5.2984,5.1915,42.3268,82.9803,333.4061,51.7837,81.8094,1.2386,92.3907,1684.989,0.64336,,0.010992,0.22717,0.48365,0.065952,0.21618,0.19053,0.098928,540.2358,7.8188,48.9562,0.40304,0.71448,47,38.0451,16.3642,0.34808,0.80974,474.2728,623.4428,283.2751,14.4762,14.7115,2.7579,0.95997,49.1138,40.9732,59.0782,276.771,2.3424,8.4403,244.8782,0.43389,2.5039,0.10626,47.0434,26.4292,344.2148,65.1551,0.28213,0.010992,3.8277,308.3764,198.5182,469.7133,5538.9731,7.6865,116.7546,0.1319,168.7125,152.5639,0.025648,,22.6251,3.3792,10.3632
2012,9.7312,4.93,135.5935,0.48731,25.941,0.12091,0.55693,191.7146,5.7483,1.3447,405.0051,67.2603,32.7701,2.0482,27.2025,59.7039,1.5542,62.5917,102.4862,0.47266,4.4025,0.3664,1.15,17.5747,0.11725,22.1378,5.0767,497.4682,0.20885,9.4998,48.2766,2.6116,0.39205,5.5724,7.607,561.7695,0.50197,,0.1832,1.7466,79.6209,9767.3109,78.6748,0.15389,5.018,0.080608,7.2168,19.05,29.4758,6.2874,7.2617,111.2755,8.54,2.7973,39.8613,0.29312,0.16488,20.9029,37.4928,212.5245,6.4364,6.875,0.60823,17.7614,7.9884,0.59357,,0.90867,51.154,358.1003,,0.8757,5.0162,0.45067,8.2936,814.093,12.6406,,91.3926,0.54702,0.26747,,11.3468,2.3926,0.11358,1.9566,2.2623,9.1084,42.7384,46.7202,3.4992,1926.9863,515.7696,599.2783,134.0395,38.2239,74.7812,403.4435,7.8872,1302.1125,24.0691,245.2629,11.2458,0.05496,7.8477,101.2006,10.0867,3.3284,7.5197,22.332,2.792,0.91501,61.6065,0.18526,14.0541,10.858,1.1322,2.6602,1.0408,212.9936,1.1102,2.4366,2.7491,0.13557,,2.4476,3.9644,501.4923,0.12824,4.7657,34.9962,2.2131,0.040304,56.9535,3.0517,11.8257,3.1941,0.040304,5.4703,165.7519,3.7056,35.9182,4.5338,1.8518,110.1245,0.003664,46.7547,8.4565,44.258,2.1947,63.1049,150.5551,0.2235,9.5403,4.3724,5.1591,45.5087,87.4763,325.7777,49.932,93.738,1.33,89.8477,1700.104,0.71847,,0.010992,0.2235,0.48731,0.065952,0.23083,0.19053,0.10992,605.7123,7.3621,43.7635,0.4177,0.83173,46.1,35.9614,15.7651,0.34442,0.83173,461.4384,627.943,277.4322,15.3894,15.763,2.4938,1.1102,46.6069,42.2422,46.3385,273.282,2.9345,10.3675,262.3477,0.5913,2.2156,0.10626,46.1591,28.1943,358.6446,66.9386,0.28213,0.010992,3.627,304.4299,208.3236,487.4768,5331.4674,8.6046,118.8604,0.11725,175.8451,144.2875,0.025648,,20.4675,4.1768,11.2574
2013,8.8914,5.3461,141.5343,0.47632,25.7097,0.11358,0.55693,189.5248,5.5351,0.86104,397.8499,67.7589,33.5589,1.9932,31.2283,64.7628,1.5398,64.1519,102.816,0.47266,4.566,0.53494,1.269,17.7777,0.11358,21.8011,5.6631,531.5688,0.21251,7.6261,42.583,2.8089,0.43602,5.6257,7.8532,568.5897,0.49464,,0.10259,2.0822,81.7333,9942.371,86.4451,0.1832,5.8904,0.080608,7.5835,18.4013,27.894,5.932,6.5782,106.7101,9.6798,3.9211,41.763,0.38082,0.15755,20.8416,39.6849,219.0866,6.0581,8.1684,0.56951,19.6338,9.7437,0.64853,,1.0369,51.719,360.0133,,0.88302,5.1903,0.42869,8.028,831.7456,12.61,,81.7133,0.5622,0.30045,,12.4935,2.0775,0.1429,1.9016,2.7032,9.3283,44.3105,43.4865,3.4888,1995.3372,493.4352,609.9965,141.7044,37.2787,63.0953,369.4605,8.4667,1311.8756,24.061,253.5327,12.1629,0.05496,7.9657,83.0467,9.7338,4.1983,7.3687,22.1637,2.1251,0.87426,51.3439,0.19249,13.1482,10.3234,0.98928,3.0609,1.1202,241.6711,1.0955,2.7434,2.4296,0.13923,,2.1689,4.067,495.4116,0.13557,4.8994,43.478,2.1508,0.051296,56.6064,3.5787,12.7148,3.0037,0.047632,6.2178,164.9254,3.9701,35.2192,4.5857,2.0784,117.4008,0.007328,36.1443,7.4524,44.539,2.4366,65.587,148.183,0.22717,10.2736,4.532,5.1691,42.7177,94.8254,321.7572,48.1462,91.4335,1.4436,78.7955,1637.547,0.77885,,0.010992,0.2235,0.48731,0.065952,0.21618,0.19053,0.10992,583.1779,7.8527,44.5761,0.41403,1.0516,47,35.6217,15.1368,0.37739,0.85738,456.188,634.5807,252.1092,14.1431,17.3743,3.1514,1.3154,45.1059,43.1829,34.2565,274.576,2.9083,11.2515,263.7535,0.61997,1.6352,0.10992,45.7993,28.7733,350.6336,64.3396,0.28579,0.007328,3.7545,297.5402,214.1881,477.6113,5473.4362,7.491,112.3947,0.10992,198.4522,151.4594,0.025648,,27.281,4.4265,11.6714
2014,8.6977,6.0725,152.4347,0.46166,26.0921,0.12091,0.56792,188.5392,5.6041,0.87203,392.6096,64.1587,34.3448,2.0628,30.9707,67.5519,1.3676,63.6992,97.081,0.50197,4.774,0.66685,1.3323,19.9003,0.11725,19.3118,6.8502,556.5255,0.21618,8.831,45.1691,2.8675,0.35513,6.7023,8.7752,564.9382,0.49098,,0.1319,2.1828,77.5862,9976.0278,92.0417,0.16488,5.4711,0.080608,7.7019,17.6499,27.3664,6.7967,6.9298,104.2326,9.9032,5.066,37.5714,0.41762,0.16854,21.2642,43.7598,227.2541,6.1202,7.6413,0.56911,18.784,11.5432,0.59723,,1.1798,47.622,327.8088,,0.85005,5.6635,0.50563,9.0581,792.5836,13.2566,,78.6357,0.50251,0.24182,,13.4248,2.3706,0.1429,1.9749,2.6984,9.5032,45.4918,43.6389,3.4453,2148.0521,498.0288,644.2276,137.5127,36.8499,60.2788,349.3889,7.6755,1260.2724,26.1648,299.1373,13.2144,0.05496,7.1291,74.9937,10.2364,4.383,7.1722,23.992,2.2424,0.73353,68.3484,0.16119,12.8458,9.8069,1.2934,2.971,1.0151,245.0534,1.319,3.1393,2.4173,0.13923,,2.5627,4.2063,484.0445,0.13923,4.7552,29.6298,2.1068,0.043968,57.1749,8.1184,15.8493,3.0991,0.051296,7.5877,157.5028,5.0091,35.3993,4.7198,2.2563,123.9712,0.007328,39.8246,7.1668,44.975,2.8359,66.19,150.8095,0.21984,10.6886,6.1249,5.4512,49.388,100.0738,309.4154,47.9423,91.6416,1.4986,79.3354,1637.3113,0.8298,,0.010992,0.22717,0.48731,0.065952,0.25648,0.20152,0.12824,585.1091,8.7244,37.331,0.458,1.1285,47.6,33.7082,13.5683,0.32976,0.88669,481.6378,629.3665,253.6578,17.076,13.0949,3.2009,0.76211,43.3847,39.2442,34.8693,276.959,4.6062,10.9974,272.4877,0.62708,1.4906,0.10626,46.8658,29.8746,367.2716,62.7993,0.30778,0.007328,4.0897,257.7031,214.5303,438.8071,5531.3851,6.6838,107.4956,0.15755,175.9916,180.0475,0.025648,,26.5922,5.2833,11.9461
2015,9.3844,4.7121,160.3216,0.46533,27.5052,0.13557,0.57891,191.8088,5.4692,0.89768,400.5892,66.3578,34.6833,2.2314,32.5206,76.9461,1.3346,58.8278,101.3275,0.68517,5.3182,0.54227,1.4339,19.8997,0.12824,18.4605,5.4175,528.1735,0.2235,6.9333,48.1271,3.7438,0.35541,8.1861,9.85,563.0026,0.49464,,0.19419,2.3519,81.7785,9858.0404,91.0266,0.17954,5.6367,0.076944,7.3528,17.7939,29.0912,7.3317,6.9525,104.9897,9.5547,3.2744,35.1106,0.50492,0.17587,22.9861,41.2977,226.654,6.6371,7.0099,0.55748,15.7796,12.5636,0.60822,,1.4619,44.192,332.131,,0.84638,5.7721,0.58258,9.7906,800.8225,14.5681,,74.9267,0.5476,0.26014,,15.4492,2.4544,0.15389,1.9639,2.6545,10.8978,42.4035,46.5669,3.541,2231.8175,551.16,641.9587,142.53,38.7154,62.9356,361.2437,7.9662,1219.9825,25.7994,303.0523,15.2122,0.058624,8.2906,93.3175,10.2648,9.1848,7.2624,25.7312,2.0445,0.69869,60.8662,0.15967,13.0452,9.334,1.7734,3.1212,1.0499,235.9418,1.2824,3.3991,1.6975,0.1429,,3.0025,4.2099,479.4337,0.1429,4.7851,23.2786,2.2387,0.051296,58.4988,6.7305,21.8798,3.3937,0.05496,6.9047,163.9581,4.8769,35.8051,5.4082,2.1988,110.5246,0.007328,31.2778,6.7198,45.523,3.0008,67.8832,144.8956,0.20152,10.6521,6.3163,6.0455,49.2041,111.0463,312.5488,52.233,93.3104,1.9126,78.046,1635.2436,0.96678,,0.010992,0.23083,0.47998,0.065952,0.2345,0.22717,0.13557,624.547,9.8454,43.897,0.4983,1.0841,49.4,34.5279,13.6587,0.29678,0.92333,457.4732,634.1773,270.2481,19.179,14.2465,2.7136,0.85005,43.3101,38.7561,31.1154,276.264,5.3066,12.7827,277.0987,0.59043,1.7984,0.10626,45.5337,31.3805,387.7039,63.0917,0.3151,0.007328,4.5285,223.8498,225.0448,422.4608,5368.4968,6.7381,103.3736,0.1319,166.3284,213.3913,0.025648,,14.1228,5.5225,12.0168
2016,8.6059,4.555,158.3083,0.47266,25.4656,0.13923,0.59357,190.0205,5.2067,0.88302,409.6664,67.2187,34.727,2.246,31.6354,81.7612,1.3715,58.1881,99.8163,0.67418,5.3105,0.61555,1.5603,21.2496,0.1319,21.7341,6.3409,491.7448,0.22717,7.6329,45.3437,3.9876,0.42869,10.6435,9.9649,553.707,0.53128,,0.23816,2.3816,84.2505,9748.1748,91.5829,0.20518,5.7272,0.076944,7.8289,18.0793,27.7722,6.2032,7.3499,106.6364,11.9795,2.6594,36.9166,0.42777,0.17221,24.1404,39.3745,245.1636,6.572,7.5377,0.55437,17.4329,14.3232,0.62654,,1.3447,47.252,335.4964,,0.86837,5.613,0.5899,10.0429,797.9883,13.9136,,71.3596,0.5092,0.2748,,16.5237,2.6998,0.16854,2.2092,2.9769,9.9387,43.3658,47.0391,3.4937,2352.5401,547.9689,644.6806,153.1321,40.369,61.1644,358.1331,8.1341,1199.933,24.9495,301.7388,16.2887,0.05496,8.7935,104.0188,9.6217,16.4065,7.2107,26.4379,2.0262,0.64665,57.3789,0.14965,13.1015,9.0772,1.7807,3.2568,1.1724,237.2939,1.4326,4.2862,1.3759,0.1429,,2.6239,4.3418,478.8277,0.1429,4.9073,25.6291,2.0152,0.029312,58.4575,8.5477,21.1441,3.5822,0.051296,10.088,164.8118,5.4817,34.135,5.3785,2.1415,116.396,0.007328,34.2364,6.6062,44.708,3.2353,66.2398,176.741,0.20885,10.3338,7.0241,7.1865,52.6977,120.2156,323.3005,50.3109,91.3783,1.7038,76.5869,1629.3283,1.052,,0.014656,0.23816,0.47266,0.065952,0.24182,0.23816,0.14656,641.1742,10.0128,45.1926,0.55326,1.1395,49.1,34.9776,14.468,0.29312,0.9563,457.0498,637.9141,259.5547,22.3392,19.7373,2.9135,1.0223,43.3084,39.2248,29.162,280.197,6.0159,13.5295,284.0455,0.64297,2.2926,0.13923,39.8674,30.9715,405.5522,62.0909,0.3261,0.007328,4.8174,234.1056,227.8977,399.4301,5245.3618,6.5204,109.8373,0.15022,152.7334,221.027,0.025648,,10.0437,5.9779,10.5882
